osmid,latitude,longitude
3216974460,40.680548,-73.9642984
3216975861,40.6809858,-73.9641477
3221642564,40.7434286,-73.8599621
3221674609,40.7408831,-73.8558128
3224006712,40.5178963,-74.2402291
3261010521,40.7635306,-73.7255768
3261010522,40.7633478,-73.725439
3261164718,40.7694373,-73.7293398
3261164720,40.7692706,-73.7295509
3261354611,40.7593264,-73.7363328
3261369374,40.7612646,-73.7332918
3261369376,40.7615541,-73.7331188
3261399144,40.76155,-73.7335493
3261406272,40.7583756,-73.7379374
3261532215,40.7432392,-73.7807054
3261532217,40.7428326,-73.7805655
3261542962,40.7425902,-73.782335
3261542966,40.7423641,-73.7822938
3261568112,40.740663,-73.789647
3261568113,40.7403856,-73.789515
3261739673,40.7429956,-73.8281898
3263753435,40.5886865,-73.791307
3263756723,40.5895581,-73.7918513
3263763511,40.5884596,-73.79136
3263763513,40.5887449,-73.7910357
3263766901,40.5903753,-73.7912255
3263766902,40.5898643,-73.791166
3263766903,40.5898209,-73.7916492
3263783278,40.5890541,-73.7921031
3263794914,40.5890789,-73.7932697
3263827555,40.5903015,-73.7949615
3263827558,40.5904145,-73.7942469
3263829763,40.5895806,-73.794904
3263829766,40.5900958,-73.7935057
3263829774,40.5894113,-73.7940362
3263868965,40.7418887,-73.8780325
3269867944,40.8135504,-73.962343
3270031002,40.7551627,-74.0005001
3270031028,40.7558116,-73.9999743
3270031029,40.7560169,-74.0004607
3270031030,40.7564054,-73.9994546
3270031031,40.756597,-73.9999029
3275538209,40.5978768,-73.7820577
3275549766,40.595943,-73.7397183
3285882619,40.7308755,-73.8717446
3285882620,40.7307545,-73.8717486
3286476669,40.7318295,-73.8689022
3291686131,40.6275386,-73.9767964
3295750240,40.8522265,-73.8819932
3298185502,40.8564273,-73.8392249
3298185503,40.8562204,-73.8377859
3306795040,40.8535921,-73.8716776
3306877608,40.71374,-73.8298867
3308988998,40.8595872,-73.8873655
3321197292,40.628415,-74.1527176
3321197296,40.6284192,-74.153646
3321197297,40.6284413,-74.1534042
3321197300,40.6287988,-74.1533784
3324555172,40.7133392,-73.8597659
3324555174,40.7208566,-73.8661408
3324555175,40.7098717,-73.8683273
3324555176,40.7107914,-73.8649951
3324555178,40.7092443,-73.8701406
3324555179,40.7069757,-73.8749448
3324555184,40.723624,-73.888017
3324555186,40.7128565,-73.9048064
3324555188,40.721652,-73.886439
3324555189,40.7273934,-73.887205
3324555193,40.726142,-73.887133
3324555194,40.726167,-73.888173
3324555195,40.7268755,-73.8881915
3324555204,40.7294621,-73.8725245
3324555205,40.7232114,-73.8683127
3324555206,40.7226259,-73.8677512
3324555208,40.729112,-73.871606
3324555210,40.728434,-73.873907
3324555211,40.726794,-73.871815
3324555215,40.7325054,-73.8682598
3324555216,40.7251086,-73.8697866
3324555218,40.7337516,-73.8643489
3324555219,40.734529,-73.861698
3324555220,40.7354568,-73.8585768
3324555222,40.7328651,-73.8547201
3324555223,40.730427,-73.852884
3324555224,40.7291112,-73.8521265
3324555225,40.7202528,-73.8655959
3324555229,40.7116066,-73.8582081
3324555230,40.7139737,-73.8597622
3324555231,40.7118639,-73.8598718
3324555232,40.7107726,-73.8575477
3324555237,40.7243952,-73.869379
3324555239,40.737099,-73.846055
3324555240,40.731087,-73.853259
3324555241,40.7293153,-73.852244
3324555242,40.728478,-73.85173
3324555247,40.725688,-73.854625
3324555249,40.7268396,-73.8538996
3324555250,40.7241228,-73.8556153
3324555251,40.722399,-73.856701
3324555252,40.7217513,-73.8571171
3324555258,40.7092158,-73.8430325
3324555361,40.7084095,-73.8486008
3324555364,40.7082831,-73.8466946
3324555367,40.719644,-73.835057
3324555369,40.713794,-73.83256
3324555374,40.7183511,-73.8334732
3324555377,40.7275083,-73.8394374
3324555379,40.7287841,-73.8403143
3324555381,40.7317959,-73.8435861
3324555384,40.7386846,-73.8468956
3324555387,40.711825,-73.836115
3324555390,40.7103879,-73.839732
3324555391,40.711182,-73.840091
3324555393,40.712996,-73.843947
3324555398,40.7207626,-73.8500708
3324555400,40.7193836,-73.8505962
3324555401,40.720109,-73.850432
3324555417,40.710144,-73.8407202
3324555419,40.710372,-73.841103
3324555421,40.710921,-73.838058
3325564425,40.7073807,-73.9184827
3325564426,40.7094021,-73.9218981
3325564427,40.7038774,-73.9125553
3325564428,40.6986754,-73.9095334
3325564429,40.6946945,-73.9025229
3325564436,40.712697,-73.900596
3325564441,40.6928263,-73.9035362
3325564443,40.6956953,-73.9042787
3325564444,40.6999312,-73.9118119
3325564445,40.701049,-73.9106813
3325564446,40.7023672,-73.9128975
3325564447,40.7034226,-73.9117871
3326202682,40.7280987,-73.8144585
3326202685,40.7265188,-73.8112249
3326202686,40.7261892,-73.8107327
3326202687,40.7264817,-73.8106796
3326202688,40.7271762,-73.8108891
3326202690,40.738002,-73.800925
3326202691,40.728128,-73.802193
3326202692,40.738328,-73.810393
3326202693,40.738441,-73.813237
3326202700,40.730311,-73.8109
3326202703,40.7304074,-73.8150543
3326202707,40.7323769,-73.8107664
3326202708,40.7319792,-73.8078986
3326202719,40.7362,-73.813387
3326202757,40.7429994,-73.7756629
3326202758,40.7383408,-73.7885236
3326202759,40.7305982,-73.7849452
3326202760,40.742197,-73.78085
3326203362,40.7299524,-73.7876065
3326203363,40.7275005,-73.7865784
3326203364,40.7309721,-73.7749414
3326203365,40.7318263,-73.7702373
3341053330,40.8785737,-73.8689016
3341053331,40.8762678,-73.8691987
3341053332,40.877145,-73.868077
3350498747,40.7067145,-74.0023323
3364440545,40.7038228,-73.8202605
3364440547,40.7040549,-73.8202425
3368193983,40.5811959,-73.8390877
3368193984,40.5815335,-73.8381226
3368193985,40.581747,-73.8394009
3368195011,40.5816652,-73.8462457
3368195012,40.5811341,-73.8459362
3368195076,40.5673721,-73.8718186
3368195083,40.5673022,-73.870232
3368195086,40.5675733,-73.8716935
3369446028,40.8305505,-73.8850804
3369597122,40.7735055,-73.985149
3372618940,40.8654824,-73.864934
3372618941,40.8678481,-73.8648601
3380068752,40.8575817,-73.8809664
3380810138,40.8582086,-73.8842234
3388686014,40.5396421,-74.1677213
3388686015,40.539758,-74.1678061
3395893122,40.8883,-73.8646
3395893125,40.8897168,-73.8638288
3400033914,40.8580915,-73.826025
3400630381,40.8545191,-73.834402
3400630384,40.8534723,-73.8348311
3400630391,40.854652,-73.8327015
3400630392,40.8549391,-73.832916
3400632999,40.855389,-73.8315682
3400633002,40.8554519,-73.8311203
3400633003,40.8554853,-73.8308521
3400633004,40.8555188,-73.8305637
3401274957,40.8405261,-73.8380173
3401276010,40.8565941,-73.8365817
3402161807,40.8439952,-73.8367035
3402161808,40.8438514,-73.8363884
3413665526,40.6999325,-73.9862372
3425083854,40.6728835,-73.9689785
3429342805,40.5146902,-74.2457819
3429342807,40.5151958,-74.2462841
3429344011,40.5250225,-74.1701821
3430220598,40.730678,-73.94922
3430220599,40.730722,-73.94877
3430220601,40.730884,-73.947895
3430220604,40.7320795,-73.94461
3430331121,40.7381869,-73.9795605
3430331122,40.7378828,-73.9788231
3430733302,40.733343,-73.9410414
3440285380,40.7264189,-73.9060493
3440285387,40.7258897,-73.9023441
3440285495,40.7265307,-73.9038395
3440285496,40.7264731,-73.9031609
3440285498,40.726249,-73.8995792
3440285499,40.7260925,-73.8994482
3440285616,40.7277115,-73.8900695
3446523817,40.728664,-73.7464021
3446523822,40.729875,-73.7447379
3446656856,40.6919943,-73.9637301
3451511635,40.737682,-73.8622889
3457354820,40.8472943,-73.9218263
3458200314,40.6452637,-74.0750015
3469872133,40.5422021,-74.2222158
3480679963,40.7558245,-73.9952844
3485704934,40.737669,-73.8766615
3486064022,40.7434159,-73.8839168
3486160652,40.7438081,-73.8847114
3493417510,40.5875388,-74.0860715
3493417512,40.5880683,-74.0856485
3493417513,40.5892113,-74.084603
3502256520,40.6138416,-73.9742661
3502256527,40.6137965,-73.9739504
3502323631,40.6274333,-73.9765285
3502364220,40.640306,-73.9792596
3502364222,40.6379145,-73.978809
3502364223,40.6375787,-73.9784188
3509134763,40.6427454,-74.0721799
3509134779,40.6429795,-74.071959
3509134787,40.643163,-74.0725881
3509302807,40.5906494,-73.975127
3509302808,40.591109,-73.9759098
3509302809,40.5934992,-73.9798635
3509302810,40.5939986,-73.9806877
3509302811,40.5942344,-73.9810769
3509302812,40.5954237,-73.9830394
3509309093,40.5986548,-73.9789122
3509309094,40.6010456,-73.9793716
3509309095,40.6033709,-73.9798185
3509309096,40.6051785,-73.9801659
3509309097,40.6058226,-73.9802897
3513768183,40.6180445,-73.9597125
3513768184,40.618112,-73.9591068
3513964779,40.6349161,-73.9613078
3513970466,40.6326233,-73.9608119
3513970467,40.6309789,-73.9604905
3513970468,40.6317804,-73.9606505
3513970469,40.634939,-73.9612599
3513970471,40.6340844,-73.9610939
3514013114,40.6332271,-73.9548627
3514016521,40.6330595,-73.9567216
3514016522,40.632945,-73.9577705
3514023982,40.6325257,-73.960902
3514028076,40.6324495,-73.961581
3514028077,40.632521,-73.9615952
3514028078,40.6325377,-73.9607955
3514028079,40.6326361,-73.9598791
3514028080,40.6327368,-73.9589462
3514028081,40.6328718,-73.9577565
3514028082,40.6329845,-73.9567073
3514032264,40.6330841,-73.9557844
3514057277,40.6320233,-73.9661687
3514057281,40.6322963,-73.9636864
3514060780,40.6322916,-73.9629983
3514060781,40.6323714,-73.9630151
3514060782,40.6321939,-73.9646135
3514063719,40.6320936,-73.9655419
3514063839,40.6319649,-73.9666884
3514072653,40.6340548,-73.9631291
3514072654,40.6340813,-73.9630768
3518743621,40.64465,-74.085072
3527276326,40.6072344,-73.91983
3527276327,40.6081253,-73.9208167
3527276331,40.6097041,-73.9225658
3527276336,40.6113883,-73.9244959
3529496430,40.8059041,-73.9252344
3530981338,40.6744749,-73.736125
3530981339,40.6748745,-73.7369437
3530981340,40.6751678,-73.7378129
3530981341,40.6754514,-73.7386499
3530981342,40.6757681,-73.7395791
3530981343,40.6760654,-73.7404679
3530981344,40.676351,-73.7413276
3530981345,40.6766512,-73.7422182
3530981346,40.6769432,-73.7430918
3530981347,40.677242,-73.7439424
3530981348,40.6775501,-73.7448309
3530981349,40.6778365,-73.7456212
3530981350,40.6780417,-73.746262
3530981352,40.6782646,-73.7469902
3530981353,40.6783777,-73.747365
3530981354,40.678617,-73.7481625
3530981357,40.678907,-73.7491135
3530981358,40.6789102,-73.7598213
3530981360,40.6789684,-73.7493082
3530981362,40.679305,-73.75036
3530981364,40.6795869,-73.7512184
3530981365,40.6796826,-73.7515014
3530981366,40.6796921,-73.7616216
3530981367,40.679801,-73.7618692
3530981370,40.6800555,-73.7530767
3530981372,40.6800833,-73.7534705
3530981374,40.6801539,-73.7541003
3530981376,40.6802878,-73.7629247
3530981377,40.6804899,-73.7633419
3530981379,40.680797,-73.7640021
3530981380,40.6812153,-73.7648708
3530981381,40.6815296,-73.7654872
3530981383,40.6819533,-73.766362
3530981385,40.6831083,-73.7686211
3530981386,40.6837035,-73.7697441
3531068063,40.6794583,-73.7573504
3531141527,40.685236,-73.7724371
3531141528,40.6857694,-73.7731947
3531141529,40.6862388,-73.7738493
3531141530,40.6866984,-73.7745178
3531141531,40.686996,-73.7749447
3531141548,40.6883376,-73.7766938
3531141562,40.6898963,-73.7779635
3531141563,40.6916444,-73.7792718
3531166319,40.6929185,-73.7802952
3531166323,40.6959733,-73.7828378
3531166324,40.6965527,-73.7835613
3531166325,40.6970179,-73.7842034
3531166326,40.6972671,-73.7845765
3531166327,40.6974927,-73.784915
3531166329,40.6978649,-73.7858032
3531166331,40.6983629,-73.786996
3531166332,40.6989842,-73.7877079
3531166334,40.6999939,-73.7887931
3531166336,40.7008044,-73.7896222
3533597338,40.6956617,-73.9183709
3533937800,40.7733062,-73.9905614
3534052835,40.6424043,-73.9252111
3534079545,40.6640395,-73.9343494
3536386693,40.6932538,-73.9862175
3539722831,40.7040718,-73.9392745
3546001690,40.5773267,-73.9995005
3546001691,40.5773598,-73.9989731
3546001692,40.577496,-73.9978831
3546004693,40.5776064,-73.996862
3546004694,40.5777269,-73.9958103
3546004695,40.5778464,-73.9947483
3546004696,40.5779648,-73.9936836
3546004697,40.5780801,-73.992623
3547485381,40.6249342,-73.9966551
3547496117,40.6763211,-74.001018
3547815597,40.6649368,-73.9286949
3547826464,40.664834,-73.8607059
3547826465,40.664953,-73.859897
3550730845,40.6783428,-74.0026946
3550776576,40.6566688,-73.8730572
3550779104,40.6580684,-73.8698036
3550779108,40.6556425,-73.8712277
3550779109,40.6561209,-73.8743189
3550779110,40.6569227,-73.8682589
3550803544,40.6569247,-73.8742956
3551018100,40.6563484,-73.8695952
3551738975,40.8136722,-73.9535288
3551756586,40.7583833,-73.9590324
3552371771,40.593635,-74.0629375
3552371779,40.5952253,-74.0627663
3552373493,40.5978864,-74.0628251
3552373495,40.5989587,-74.063706
3552399237,40.5902819,-74.0666163
3552399238,40.5903488,-74.0665389
3552399239,40.5910251,-74.0657132
3552399240,40.5911042,-74.0658263
3552399243,40.5923008,-74.0641236
3552422325,40.5698953,-74.0910005
3552422327,40.5707464,-74.0902068
3552422336,40.5729897,-74.087639
3552422343,40.5740821,-74.0857712
3552422346,40.5746327,-74.0848412
3552422349,40.575542,-74.0832873
3552422351,40.576059,-74.0823949
3552422352,40.5770056,-74.0807553
3552422357,40.5780181,-74.0790925
3552422358,40.5791669,-74.0777761
3552422359,40.57928,-74.0776454
3552687139,40.7003713,-73.9624602
3552687146,40.7009958,-73.9632256
3552687147,40.701521,-73.9638822
3552687153,40.7031404,-73.9658913
3552722301,40.6948393,-73.9314396
3554329201,40.764047,-73.7467389
3554513266,40.7274022,-73.7142276
3554513267,40.727599,-73.7142775
3554966640,40.7262599,-73.7263826
3554966641,40.7264141,-73.7272626
3554966643,40.7265353,-73.7281902
3554966645,40.7267284,-73.7291017
3554966646,40.726998,-73.7300024
3554966647,40.7272808,-73.7308389
3554966648,40.7274925,-73.7315305
3554966650,40.7277838,-73.7326644
3554966651,40.7279786,-73.7336045
3554966652,40.7281917,-73.734468
3556787832,40.6558314,-73.9746062
3557257053,40.8774094,-73.8855178
3557257054,40.8771358,-73.8855618
3557257103,40.8340709,-73.9167222
3557257104,40.8342251,-73.9165639
3557257444,40.8781268,-73.884635
3557257813,40.8382538,-73.9127899
3564408922,40.7386973,-73.8046047
3564408923,40.7387057,-73.8047346
3564408925,40.7403833,-73.8044892
3564408926,40.7421866,-73.8043642
3564408933,40.7464651,-73.8032901
3564408935,40.7472124,-73.802987
3564408940,40.7490791,-73.8027635
3564408941,40.7497956,-73.8028317
3564478995,40.6646722,-73.9055233
3564478996,40.6661935,-73.9059169
3564847719,40.7319154,-73.8079787
3564847735,40.7323034,-73.8107706
3566540124,40.5174222,-74.2310794
3566540125,40.5178626,-74.2313149
3567183121,40.5976494,-74.1050486
3567183128,40.5980104,-74.1060801
3567762184,40.7576528,-73.7557721
3567765906,40.8372847,-73.8748198
3567765916,40.8388612,-73.8781722
3567765920,40.8390153,-73.8781213
3567807957,40.7210964,-74.0065527
3569858112,40.7536766,-73.9187589
3570003194,40.8179727,-73.9617569
3570193149,40.7611609,-73.9044394
3572384476,40.6009098,-74.186054
3572600496,40.6766473,-73.8384124
3572673532,40.6745463,-73.9214943
3573447508,40.751712,-73.9334202
3573487195,40.751924,-73.9335188
3574612293,40.7072065,-74.0149206
3574648567,40.705734,-74.0151119
3574731739,40.6800762,-74.0043587
3574847193,40.6355259,-73.9231184
3574847194,40.635262,-73.9228025
3575033021,40.74121,-73.9538935
3575033028,40.7415511,-73.9542629
3575046216,40.7476985,-73.9569662
3575798893,40.5868342,-73.8004523
3578836270,40.6912521,-73.8480154
3578836271,40.6906031,-73.8503053
3579426871,40.8084384,-73.9648822
3579426874,40.810373,-73.963477
3579432156,40.80414,-73.9666179
3579432159,40.8074173,-73.9584103
3579432160,40.8086658,-73.9576175
3579432161,40.8100023,-73.958727
3579432162,40.8106294,-73.9582719
3580698793,40.6481397,-74.0214964
3580698795,40.649341,-74.0235124
3581108997,40.5378637,-74.213939
3581169294,40.6442402,-73.9130255
3581169296,40.6445722,-73.912124
3581242893,40.715284,-73.748511
3581242894,40.7153106,-73.7483924
3581242897,40.7169389,-73.7488473
3581242898,40.7185955,-73.7491944
3581242899,40.7200137,-73.7499544
3581242900,40.7205009,-73.7505552
3581242901,40.7209679,-73.7511289
3581242902,40.7219168,-73.7523428
3581242903,40.7228581,-73.7535127
3584752508,40.7314143,-73.996976
3586315567,40.6509392,-74.0229118
3586505208,40.5973291,-73.7415496
3586505210,40.5979835,-73.7398259
3586505211,40.5984166,-73.738544
3586735310,40.7377431,-73.7377266
3586735314,40.7389931,-73.7337292
3586735326,40.7405803,-73.7297038
3588508439,40.7154577,-74.0146395
3590056249,40.6626694,-73.7722103
3590056250,40.662642,-73.7722714
3590060585,40.6652993,-73.7772978
3590060586,40.6652745,-73.7773688
3590063710,40.6628746,-73.7735035
3590063711,40.662797,-73.7736949
3590073342,40.6620879,-73.7717332
3590073343,40.6620591,-73.7717975
3590089343,40.6634575,-73.7757478
3590089344,40.6634325,-73.7758015
3590096514,40.6627423,-73.7755439
3590096515,40.6627164,-73.7755993
3590103203,40.6669959,-73.7720141
3590103204,40.6667939,-73.7718381
3590104685,40.6660255,-73.7686155
3590104686,40.6664299,-73.7685678
3590113058,40.6061899,-74.1774004
3590113062,40.6063262,-74.1771805
3590113063,40.6065023,-74.1777634
3590113071,40.6065245,-74.1774425
3590113080,40.6071656,-74.1784465
3590113081,40.6072195,-74.1785722
3590357371,40.6783503,-73.9964654
3590372110,40.6706054,-74.0038291
3590372112,40.670833,-74.0046456
3590617481,40.8364785,-73.8851124
3607948335,40.7981527,-73.9207017
3607948339,40.7982551,-73.9205832
3607950214,40.6901387,-73.7427543
3611735243,40.6362529,-73.9266525
3611735245,40.6366327,-73.9258224
3611735246,40.6370504,-73.9249531
3611735247,40.6374772,-73.9240615
